source_dataset,source_file,source_atom,source_entry_id,source_kind,detail_url,atom_updated,published_date,contract_folder_id,contract_title,status_code,contract_type_code,buyer_name,buyer_dir3,buyer_nif,buyer_platform_id,cpv_codes_raw,cpv_code_list,is_cpv_71,estimated_overall_amount,total_amount,tax_exclusive_amount,procedure_code,result_code,award_date,received_tender_quantity,winning_party_name,winning_party_nif
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8060949,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=HSdwmyRgCMyrz3GQd5r6SQ%3D%3D,2022-02-16T13:08:43.631+01:00,,230209327507,30.31/21-2; AC-505/21 Supervisión de los contratos de conservación y explotación de carreteras y otros contratos de servicios de la subdirección general de conservación: informes técnicos previos y de seguimiento en las distintas fases de gestión de dichos contratos.,ADJ,2,Dirección General de Carreteras,E00124905,S2817015G,10000170000108,71311000,['71311000'],True,266882084.0,172996779.0,142972545.0,1,8,2022-02-16,8,"LRA INFRASTRUCTURES CONSULTING, S.L.-LCA,S.L.",B86425220
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8815531,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=KWOTZmtQVFsBPRBxZ4nJ%2Fg%3D%3D,2022-02-16T13:06:10.701+01:00,,2021-1718208,"Servicio técnico para la obtención del vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía aérea en el ámbito de Andalucía, Ceuta y Melilla (2 lotes)",PUB,2,Dirección General del Instituto Geográfico Nacional,E00125104,S2811003I,10000170000097,71355100,['71355100'],True,81116613.0,98151102.0,81116613.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310759,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Pahmmagq0L97h85%2Fpmmsfw%3D%3D,2022-02-16T13:03:04.743+01:00,,190/2021/CMA,Asistencia técnica para la gestión documental y supervisión de los servicios de mantenimiento y conservación de la señalización horizontal y vertical y de la red semafórica y sistemas de control de tráfico de la CAM.,PUB,2,Consejería de Hacienda de la Ciudad Autónoma de Melilla,,S7900010E,21046450148405,71356200,['71356200'],True,31535952.0,16398695.0,15767976.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8544288,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=NbjyxjQCsokSugstABGr5A%3D%3D,2022-02-16T12:53:52.485+01:00,,44/2021,"Servicios de asistencia técnica al Ayuntamiento de Chiclana de la Frontera para la redacción del documento del Avance del Plan General de Ordenación Urbana, documento inicial de evaluación ambiental estratégica, documentos anexos y gestión de la participación ciudadana.",PUB,2,Junta de Gobierno del Ayuntamiento de Chiclana de la Frontera,L01110159,P1101500E,31037190147479,71410000,['71410000'],True,31923904.0,32189937.0,26603254.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311539,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=C1%2BOLITBD9Iuf4aBO%2BvQlQ%3D%3D,2022-02-16T12:39:20.811+01:00,,300/2020/00618-32,Contrato basado nº 9 del lote 8 del Acuerdo marco de servicios para la “Redacción de Proyectos de Obras de la Dirección General de Conservación de Vías Públicas (8 lotes)”,ADJ,2,Área de Gobierno de Obras y Equipamientos,LA0014114,P2807900B,31268660170626,71242000,['71242000'],True,12574.0,152145.0,12574.0,7,8,2022-02-10,1,"VÁZQUEZ OFITEP, S.L.",B80536667
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8648321,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=NL01T4Jc0paXQV0WE7lYPw%3D%3D,2022-02-16T12:35:01.896+01:00,,T-844 (1170/21/CAR),Elaboración de mapas estratégicos de ruido de los grandes ejes viarios de la red de carreteras de la Diputación de Valencia (cuarta fase),ADJ,2,Presidencia de la Diputación Provincial de Valencia,L02000046,P4600000F,30813010125061,71313100,['71313100'],True,78000.0,94380.0,78000.0,9,8,2022-02-15,7,"EUROCONTROL, S.A.",A28318012
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9006712,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=FwLmx1XlThQuf4aBO%2BvQlQ%3D%3D,2022-02-16T12:01:41.037+01:00,,9800/2021,"Servicio de Coordinación en Materia  de Seguridad y Salud  de las Obras de Construcción de Centro Social Intergeneracional de Carácter Polivalente, Enmarcadas en La Línea de Actuación LA-06, Denominada Centro Social Intergeneracional de Carácter Polivalente, de La Estrategia De Desarrollo Urbano Sostenible e Integrado, Las Torres Conecta, Cofinanciada en un 80% por el Fondo Europeo de Desarrollo Regional (FEDER), a Través del Programa Operativo Plurirregional de España 2014 - 2020, (contratación por procedimento abierto simplificado sumario)",ADJ,2,Junta de Gobierno Local del Ayuntamiento de Las Torres de Cotillas,L01300389,P3003800D,31074890151249,71000000,['71000000'],True,447818.0,54186.0,447818.0,9,8,2022-02-15,3,JORDI MARTÍNEZ CAMACHO,53141245K
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8360308,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=qG5HGEEGeAVvYnTkQN0%2FZA%3D%3D,2022-02-16T12:01:11.955+01:00,,CMAYOR/2020/03Y05/124,Servicio de redacción de proyectos de construcción de actuaciones puntuales y refuerzos de firme para el Servicio Territorial de Obras Públicas de Castellón,ADJ,2,"Conselleria de Política Territorial, Obras Públicas y Movilidad",,S4611001A,21265240170284,71318000,['71318000'],True,53046875.0,51349375.0,424375.0,1,8,2022-02-15,4,UTE INCOSA-PV7,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311579,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=kBCzAzNaMQsSugstABGr5A%3D%3D,2022-02-16T11:51:54.378+01:00,,54/2021,"Servicio de redacción del proyecto de sustitución parcial envolvente nave municipal de Sant Lluís, Dirección de obra y coordinación de seguridad",PUB,2,Junta de Gobierno del Ayuntamiento de Sant Lluís,L01070526,P0705200D,31023450146105,71240000,['71240000'],True,6000.0,7260.0,6000.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8619139,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gKbk%2FQfuHacuf4aBO%2BvQlQ%3D%3D,2022-02-16T11:51:33.543+01:00,,56/2021,"Dirección facultativa y coordinación de seguridad y salud de la obra:"" Construcción de depuradora en el termino municipal de Cubillas de Rueda(León)""",ADJ,2,Alcaldía del Ayuntamiento de Cubillas de Rueda,L01240634,P2406500E,31137130157473,"71240000, 71317210, 71247000","['71240000', '71317210', '71247000']",True,80672.0,80672.0,66672.0,9,8,2021-12-13,4,SOCIEDAD DE PROYECTOS HEVIA SL,B06863542
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7440979,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=6E%2BvGR%2F7Gw2mq21uxhbaVQ%3D%3D,2022-02-16T11:50:05.189+01:00,,CMAYOR/2019/01Y28/141,Servicios de redacción de proyecto de Traslado de las casetas de pertrechos en el puerto de Peñiscola  (Castellón),ADJ,2,"Conselleria de Política Territorial, Obras Públicas y Movilidad",,S4611001A,21265240170284,71318000,['71318000'],True,35000.0,42350.0,35000.0,9,8,2022-02-15,3,"AGRUPACIÓN MEDITERRÁNEA DE INGENIERÍA, S.A.",A46263455
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8750709,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=aduYgOUT5l2XQV0WE7lYPw%3D%3D,2022-02-16T11:45:19.054+01:00,,56/21-C,"Contrato de servicios de dirección de obra, dirección de ejecución material, coordinación de seguridad y salud y seguimiento y control de calidad para la construcción de nichos y columbarios en cementerios municipales (ampliación)",RES,2,Junta de Gobierno del Ayuntamiento de Sagunto,L01462205,P4622200F,30997960143556,"71317200, 71247000, 71240000","['71317200', '71247000', '71240000']",True,80196.0,970372.0,80196.0,9,8,2022-01-28,5,"RAIZDE3, S.L.",B98989874
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311594,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=moFYyvFTAoWiEJrVRqloyA%3D%3D,2022-02-16T11:41:04.508+01:00,,TEC0005649,"Servicio de realización de ensayos geotécnicos para el proyecto de ejecución de modernización Zona Regable del Valle del Iregua Fase I: tomas, balsas y red en alta, a adjudicar por procedimiento abierto simplificado abreviado.",PUB,2,"Tecnologías y Servicios Agrarios S.A.,S.M.E., M.P., (TRAGSATEC)",EA0008426,A79365821,50011850002188,71332000,['71332000'],True,45753.0,5536113.0,45753.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9295835,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=WxSH5j9a9T57h85%2Fpmmsfw%3D%3D,2022-02-16T11:38:54.844+01:00,,2021/00076,"Redacción de proyecto Básico y de Ejecución, codirección de obra, proyecto de seguridad, aprobación y seguimiento del Plan de seguridad: Centro Docente Parecela 2.14 Sur",PUB,2,Rectorado de la Universidad de Córdoba,U00600001,Q1418001B,40002430000456,71000000,['71000000'],True,237645.0,28755045.0,237645.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8825320,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Z3%2Fy0DWRwEYSugstABGr5A%3D%3D,2022-02-16T11:34:03.635+01:00,,25/2021,"Servicio de consultoria y asistencia técnica para redacción de proyectos urbanos y paisajísticos en espacios públicos, representación grafica y moderado 3D",EV,2,"Consejo de Administración de Urbanizadora Municipal, S.A. (URBAMUSA)",,A30039549,51292600173020,"71220000, 71400000","['71220000', '71400000']",True,180000.0,217800.0,180000.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311643,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=7gM5VptdoqLnSoTX3z%2F7wA%3D%3D,2022-02-16T11:07:15.086+01:00,,1/2022,Servicios de iluminación y sonido para el Consorcio Gran Teatro de Cáceres,PUB,2,Consejo Rector del Consorcio Gran Teatro de Cáceres,,V10172351,51117890155549,"71356200, 92370000, 71318100, 31000000","['71356200', '92370000', '71318100', '31000000']",True,195000.0,157300.0,130000.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7764644,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=l8LtrKldWeWmq21uxhbaVQ%3D%3D,2022-02-16T10:53:07.444+01:00,,17026/2021,Asistencia técnica a dirección de obra y coordinacion de seguridad y salud en fase de ejecución de obras correspondiente al proyecto de acondicionamiento de caminos rurales Fase IX-B-2-2016 en el Término Municipal de Fortuna (Murcia),RES,2,"Consejería de Agua, Agricultura, Ganadería, Pesca y Medio Ambiente de la Región de Murcia",A14002961,S3011001I,21261570169917,71300000,['71300000'],True,226695.0,274301.0,226695.0,1,8,2022-02-11,11,"Grusamar Ingeniería y Consulting, S.A.U.",B83341933
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311658,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Teub3OfBBSuXQV0WE7lYPw%3D%3D,2022-02-16T10:51:34.768+01:00,,PSO 3/2022,"Contracte de serveis per la redacció d'un projecte d'activitats i instal·lacions i direcció de l'execució de les instal·lacions d'una residència i centre de dia per a gent gran dependent a la caserna del Duc de Crillon a Es Castell, Menorca",PUB,2,Consorcio de Recursos Sociosanitarios y Asistenciales de las Illes Balears,A04013527,V57691826,10993770143137,71300000,['71300000'],True,6502107.0,7867549.0,6502107.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9002857,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=hz5HuVFiafkBPRBxZ4nJ%2Fg%3D%3D,2022-02-16T10:37:39.095+01:00,,CMAYOR/2021/06Y03/259,"Servicios de Dirección de Obra y Dirección de la Ejecución de las
Instalaciones de las obras de adecuación de La Nave industrial de Talleres Generales de Sagunto",PUB,2,"Conselleria de Educación, Cultura y Deporte",A10017555,S4611001A,20849020128662,71000000,['71000000'],True,41400.0,41745.0,34500.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/7675575,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=VToG3eF1SOF7h85%2Fpmmsfw%3D%3D,2022-02-16T10:32:18.900+01:00,,3.21/27507.0156,Servicios de Asistencia Técnica durante la realización de los trabajos para el tratamiento integral en la línea aérea de contacto en el Tramo Sagrera – Mollet – Granollers de la Línea Aeroport – Maçanet - Massanes,ADJ,2,ADIF - Presidencia,EA0003338,Q2801660H,40517010091081,71356000,['71356000'],True,2877152.0,34813539.0,2877152.0,1,8,2022-02-11,3,INSE RAIL SL,B80209232
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311691,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=f5vN7377Xfcuf4aBO%2BvQlQ%3D%3D,2022-02-16T10:27:19.407+01:00,,GRO-16/2022,Asistencia Técnica Apoyo Al Mantenimiento Del Certificado Y Plan De Autoprotección Del Aeropuerto De Girona,PUB,2,Aena. Dirección del Aeropuerto de Girona-Costa Brava,,A86212420,50995420143302,71000000,['71000000'],True,90000.0,36300.0,30000.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8675806,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=xX9iKI5Vb7HnSoTX3z%2F7wA%3D%3D,2022-02-16T10:14:12.645+01:00,,A2021/006801,AT-1.9-SA-1 (A2021/006801).-Redacción del Proyecto para la conversión de la carretera convencional CL-510 en vía 2+1 desde el P.K. 12+190 al P.K. 17+000.,ADJ,2,Consejería de Fomento y Medio Ambiente de la Junta de Castilla y León,A07002862,S4711001J,21038370147597,71311220,['71311220'],True,59935.0,7252135.0,59935.0,1,8,2022-02-16,9,"Castellana de Ingeniería, Castinsa, S.L.",B37058732
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9249908,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=zbXI5Gihcewuf4aBO%2BvQlQ%3D%3D,2022-02-16T09:52:27.765+01:00,,18/2022,"La realización del servicio de asistencia y consultoría técnica y urbanística del Ayuntamiento de Cubo de la Solana, por Arquitecto Superior",PUB,2,Alcaldía del Ayuntamiento de Cubo de la Solana,L01420716,P4211100E,31095330153293,"71210000, 71410000","['71210000', '71410000']",True,29752.0,9000.0,7438.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8738586,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=pzMzQuqzzJznSoTX3z%2F7wA%3D%3D,2022-02-16T09:50:59.436+01:00,,2021/S252/0022,"Suministro en alquiler, montaje, desmontaje y mantenimiento de la decoración lumínica de Xirivella durante las celebraciones festivas de la localidad",RES,1,Alcaldía del Ayuntamiento de Xirivella,L01461108,P4611200I,30989340142694,"34991000, 31000000, 31500000, 71318100","['34991000', '31000000', '31500000', '71318100']",True,58000.0,70180.0,58000.0,9,8,2021-12-10,1,"ILUMINACIONES JUST, S.L.",B46395901
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311722,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5bKJ1cUxBEGXQV0WE7lYPw%3D%3D,2022-02-16T09:49:48.490+01:00,,300/2018/00721-113,Contrato basado nº 23 del lote 2 del Acuerdo marco de servicios de “Coordinación en materia de seguridad y salud en las obras a ejecutar por la Dirección General de Patrimonio (4 lotes)”,ADJ,2,Área de Gobierno de Obras y Equipamientos,LA0014114,P2807900B,31268660170626,71317200,['71317200'],True,108704.0,131532.0,108704.0,7,8,2022-02-15,1,"TÉCNICA Y PROYECTOS, S.A.",A28171288
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311724,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=pt4o0DjpjLOrz3GQd5r6SQ%3D%3D,2022-02-16T09:46:49.976+01:00,,C-8961/2021,Servicio de prevención ajeno que asuma las funciones de prevención de riesgos laborales del Ayuntamiento de Alcalá la Real,PUB,2,Alcaldia del Ayuntamiento de Alcalá la Real,L01230026,P2300200I,31062110149971,"71317000, 80560000, 85100000, 80550000","['71317000', '80560000', '85100000', '80550000']",True,87538.0,43990.0,39790.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9298925,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=cuaq1KO6ad4BPRBxZ4nJ%2Fg%3D%3D,2022-02-16T09:43:29.757+01:00,,20211216-00818,"Servicios de campo y laboratorio para estudios de geología, geotecnia, hidrogeología, nuevas estructuras y túneles en zonas noreste y sur en la modalidad de acuerdo marco",PUB,2,Ineco-Presidencia,EA0003340,A28220168,50256630044263,"71300000, 71000000","['71300000', '71000000']",True,4800000.0,2904000.0,2400000.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9297890,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lGCxp8CpLyPnSoTX3z%2F7wA%3D%3D,2022-02-16T09:33:06.611+01:00,,P.O.12.21,"A.T. para la comprobación de la batimetría y topografía, e inspección de infraestructuras de atraque y embarque/desembarque de los puertos que gestiona la APB en Baleares",PUB,2,Presidencia de la Autoridad Portuaria de Baleares,EA0001301,Q0767004E,40060410009001,71356200,['71356200'],True,5992491.0,72509141.0,5992491.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8234823,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5v42dxExgAQBPRBxZ4nJ%2Fg%3D%3D,2022-02-16T09:32:27.125+01:00,,PEA/338/2021,"Servicio de Coordinación de Seguridad y Salud en Obras y Servicios, Asistencia Técnica en Materia de Prevención de Riesgos Laborales en Obras y en el Seguimiento y Control de la Gestión Medioambiental en Proyectos y Obras",RES,2,"Consejo de Administración de la Empresa Mancomunada del Aljarafe, S.A. (ALJARAFESA)",,A41092032,51239140167674,"71317210, 71317200","['71317210', '71317200']",True,53626835.0,25955388.0,21450734.0,1,8,2022-01-19,4,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL DE OBRA,SA (CEMOSA)",A29021334
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9299036,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=50VjSonjkkhvYnTkQN0%2FZA%3D%3D,2022-02-16T09:31:39.207+01:00,,300/2022/00089,"Servicio de Inventariado, limpieza y adecuación de la Red de drenaje no normalizada del municipio de Madrid",PRE,2,Área de Gobierno de Medio Ambiente y Movilidad,LA0000755,P2807900B,31010640144824,"50800000, 71340000","['50800000', '71340000']",True,60337998.0,73008978.0,60337998.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9295844,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=c38%2Bx6JfaA6mq21uxhbaVQ%3D%3D,2022-02-16T09:31:31.394+01:00,,XP1251/2021,"Análisis de demanda, comportamiento y desarrollo de la red de carreteras de Gran Canaria",PUB,2,"Consejería de Gobierno de Obras Públicas, Infraestructuras, Transporte y Movilidad del Cabildo de Gran Canaria",L03350004,P3500001G,30535070093627,71311210,['71311210'],True,83111287.0,88929077.0,83111287.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8185166,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=UrdH1JRRRSsSugstABGr5A%3D%3D,2022-02-16T09:30:49.704+01:00,,202100000124,"Servicio de asistencia técnica consistente en la participación en estudios de simulación de maniobra de buques, así como en la ejecución de dichas simulaciones (2 Lotes)",RES,2,Centro de Estudios y Experimentación de Obras Públicas (CEDEX),E00125801,Q2817003C,10000170000001,71356200,['71356200'],True,4140697.0,10020486.0,8281394.0,1,8,2021-11-24,1,HUGO GRAU SALAS,48333539M
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9299109,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=oJ0dUpWSoOgSugstABGr5A%3D%3D,2022-02-16T09:30:09.883+01:00,,2022F9030220,"Contrato de servicios para la redacción del “Estudios de viabilidad del Corredor ferroviario Soria – Castejón""",PRE,2,Dirección General de Planificación y Evaluación de la Red Ferroviaria,,S2800159B,11454160189176,71311000,['71311000'],True,374850.0,4535685.0,374850.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8610319,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ismlVDW9ENUBPRBxZ4nJ%2Fg%3D%3D,2022-02-16T09:08:07.048+01:00,,ORD/IN/718,Prestación del Servicio de “Asistencia Técnica para la redacción del proyecto de rehabilitación de vía 2S2 en el Puerto de Huelva”.,RES,2,Presidencia de la Autoridad Portuaria de Huelva,EA0001309,Q2167001C,40126010019601,71000000,['71000000'],True,100000.0,121000.0,100000.0,1,8,2022-01-18,1,"Idom Consulting Engineering Architecture, S.A.U.",A48283964
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8519509,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=BvPR%2FnFdvN0BPRBxZ4nJ%2Fg%3D%3D,2022-02-16T09:01:44.179+01:00,,CMAYOR/2021/07Y10/112,Asistencia técnica a la dirección de obra del colector interceptor de l'Avinguda d'Espioca en Silla (Valencia).,ADJ,2,"Subsecretaría - Conselleria de Agricultura, Desarrollo Rural, Emergencias Climáticas y Transición Ecológica",A10017575,S4611001A,20851010128861,"71520000, 71300000","['71520000', '71300000']",True,7635875.0,7699507.0,6363229.0,9,8,2022-02-15,5,"CIVINDA CONSULTORES, SL",B98612104
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311734,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=TFj2nwiKVU57h85%2Fpmmsfw%3D%3D,2022-02-16T09:00:33.890+01:00,,2022_019,Servicio de vigilancia de la salud,PRE,2,Rectorado de la Universidad Miguel Hernández de Elche,U05500001,Q5350015C,40384410072341,71317200,['71317200'],True,489665.0,35549679.0,293799.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9311735,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jh25yRvGlRKmq21uxhbaVQ%3D%3D,2022-02-16T08:51:46.645+01:00,,212022PA1001,Servicio ajeno de prevención de riesgos laborales de la Dirección Provincial del Instituto Social de la Marina de Huelva,PUB,2,Instituto Social de la Marina -Dirección Provincial de Huelva,EA0021258,Q2169006J,10000400052982,"85148000, 71317000","['85148000', '71317000']",True,49035.0,16870.0,16345.0,9,,,,,
